timestamp,0x4200000000000000000000000000000000000006,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,0xba5e6fa2f33f3955f0cef50c63dcc84861eab663,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x236aa50979d5f3de3bd1eeb40e81137f22ab794b,0x26f3901ac8a79c50fb0d8289c74f0d09adc42e29,0x2dad3a13ef0c6366220f989157009e501e7938f8,0xff8adec2221f9f4d8dfbafa6b9a297d17603493d,0xe3b53af74a4bf62ae5511055290838050bf764df,0x8901cb2e82cc95c01e42206f8d1f417fe53e7af0,0x9483ab65847a447e36d21af1cab8c87e9712ff93,0x65a2508c429a6078a7bc2f7df81ab575bd9d9275,0xb79dd08ea68a908a97220c76d19a6aa9cbde4376,0xf7a0dd3317535ec4f4d29adf9d620b3d8d5d5069,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,0xf544251d25f3d243a36b07e7e7962a678f952691,0xf34e0cff046e154cafcae502c7541b9e5fd8c249,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,0x4621b7a9c75199271f773ebd9a499dbd165c3191,0xa334884bf6b0a066d553d19e507315e839409e62,0x00e1724885473b63bce08a9f0a52f35b0979e35a,0x6b4712ae9797c199edd44f897ca09bc57628a1cf,0xbf1aea8670d2528e08334083616dd9c5f3b087ae,0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,0xa61beb4a3d02decb01039e378237032b351125b4,0x22a2488fe295047ba13bd8cccdbc8361dbd8cf7c,0xc142171b138db17a1b7cb999c44526094a4dae05,0x940181a94a35a4569e4529a3cdfb74e38fd98631,0x9cc2fc2f75768b0307925c7935396ec9d94bba44,0x8ae125e8653821e851f12a49f7765db9a9ce7384,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,0x9cbd543f1b1166b2df36b68eb6bb1dce24e6abdf,0x9e53e88dcff56d3062510a745952dec4cefdff9e,0xeb466342c4d449bc9f53a865d5cb90586f405215,0x96e890c6b2501a69cad5dba402bfb871a2a2874c,0xa3d1a8deb97b111454b294e2324efad13a9d8396,0x12063cc18a7096d170e5fc410d8623ad97ee24b3,0xbe3111856e4aca828593274ea6872f27968c8dd6,0xafb2820316e7bc5ef78d295ab9b8bb2257534576,0x777b2839832982b35213063d850848369390ee16,0xba7d47f471add16875e765edee0858c3413a56fd,0xcc7ff230365bd730ee4b352cc2492cedac49383e,0xcfa3ef56d303ae4faaba0592388f19d7c3399fb4,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,0x368181499736d0c0cc614dbb145e2ec1ac86b8c6,0x5a76a56ad937335168b30df3aa1327277421c6ae,0x348fdfe2c35934a96c1353185f09d0f9efbada86,0x1a35ee4640b0a3b87705b0a4b45d227ba60ca2ad,0x4a3a6dd60a34bb2aba60d73b4c88315e9ceb6a3d,0x1c7a460413dd4e964f96d8dfc56e7223ce88cd85,0x22e6966b799c4d5b13be962e1d117b56327fda66,0xb166e8b140d35d9d8226e40c09f757bac5a4d87d,0x728cda34d732a87fd6429129e23d4742d9ff0064,0x85483696cc9970ad9edd786b2c5ef735f38d156f,0x981d41c115a2d48cb1215d13bda8f989d407c9c5,0x78b3c724a2f663d11373c4a1978689271895256f,0xd1db4851bcf5b41442caa32025ce0afe6b8eabc2,0xac1bd2486aaf3b5c0fc3fd868558b082a531b2b4,0x94025780a1ab58868d9b2dbbb775f44b32e8e6e5,0x3ff7ab26f2dfd482c40bdadfc0e88d01bff79713,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,0x93dc5cb35627a759848c7a7f0079ea7b49e435a5,0x373504da48418c67e6fcd071f33cb0b3b47613c7,0x8bf591eae535f93a242d5a954d3cde648b48a5a8,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,0xa023e6f6b4862ea38cbe45e377abd908abab2f82,0x54bc229d1cb15f8b6415efeab4290a40bc8b7d84,0x7f62ac1e974d65fab4a81821ca6af659a5f46298,0xb6fe221fe9eef5aba221c348ba20a1bf5e73624c,0x994ac01750047b9d35431a7ae4ed312ee955e030,0xcb327b99ff831bf8223cced12b1338ff3aa322ff,0xa19328fb05ce6fd204d16c2a2a98f7cf434c12f4,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,0x2af864fb54b55900cd58d19c7102d9e4fa8d84a3,0x548f93779fbc992010c07467cbaf329dd5f059b7,0x6921b130d297cc43754afba22e5eac0fbf8db75b,0xd08a2917653d4e460893203471f0000826fb4034,0x321725ee44cb4bfa544cf45a5a585b925d30a58c,0x18dd5b087bca9920562aff7a0199b96b9230438b,0xc19669a405067927865b40ea045a2baabbbe57f5,0x24fcfc492c1393274b6bcd568ac9e225bec93584,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,0x489fe42c267fe0366b16b0c39e7aeef977e841ef,0xf7c1cefcf7e1dd8161e00099facd3e1db9e528ee,0x5b5dee44552546ecea05edea01dcd7be7aa6144a,0x490a4b510d0ea9f835d2df29eb73b4fca5071937,0x532f27101965dd16442e59d40670faf5ebb142e4,0x37ab9f42051c112caaba55ab6487dd74286a0b29,0x8f2e6758c4d6570344bd5007dec6301cd57590a0,0xa88594d404727625a9437c3f886c7643872296ae,0xd1917629b3e6a72e6772aab5dbe58eb7fa3c2f33,0xfa980ced6895ac314e7de34ef1bfae90a5add21b,0xecaf81eb42cd30014eb44130b89bcd6d4ad98b92,0x1f3ba804efb9cfe17d595e7262cea4782dbf6e4e,0x23432452b720c80553458496d4d9d7c5003280d0,0xe4796ccb6bb5de2290c417ac337f2b66ca2e770e,0xd3fdcb837dafdb7c9c3ebd48fe22a53f6dd3d7d7,0xece7b98bd817ee5b1f2f536daf34d0b6af8bb542,0x1f55a02a049033e3419a8e2975cf3f572f4e6e9a,0x3fbde9864362ce4abb244ebef2ef0482aba8ea39,0xab36452dbac151be02b16ca17d8919826072f64a,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,0xf6e932ca12afa26665dc4dde7e27be02a7c02e50,0x7f12d13b34f5f4f0a9449c16bcd42f0da47af200,0x2da56acb9ea78330f947bd57c54119debda7af71,0x7ed613ab8b2b4c6a781ddc97ea98a666c6437511,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,0x0e0c9756a3290cd782cf4ab73ac24d25291c9564,0xe3086852a4b125803c815a158249ae468a3254ca,0x2416092f143378750bb29b79ed961ab195cceea5,0x2a06a17cbc6d0032cac2c6696da90f29d39a1a29,0x37289326b7bca5a776a5071b8d693c0588c5c9a6,0x0000206329b97db379d5e1bf586bbdb969c63274,0x66e535e8d2ebf13f49f3d49e5c50395a97c137b1,0xc9a3e2b3064c1c0546d3d0edc0a748e9f93cf18d,0x417ac0e078398c154edfadd9ef675d30be60af93,0xdadc4f8e9d8d37294de0e02a2ce8cc0c90a4f6c2,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,0xcde90558fc317c69580deeaf3efc509428df9080,0x1db0c569ebb4a8b57ac01833b9792f526305e062,0x614577036f0a024dbc1c88ba616b394dd65d105a,0x04d1963c76eb1bec59d0eeb249ed86f736b82993,0xcd2f22236dd9dfe2356d7c543161d4d260fd9bcb,0xdcefd8c8fcc492630b943abcab3429f12ea9fea2,0x224114c444e3c3d936532fe08351648700570909,0xedfa23602d0ec14714057867a78d01e94176bea0,0xe54b0c7dad72fb102ade2b1b9f4eece69408ab36,0x04c0599ae5a44757c0af6f9ec3b93da8976c150a,0xed1779845520339693cdbffec49a74246e7d671b,0x80f6bcedd3d4fa1035285affa30e38f464db3895,0xfbb75a59193a3525a8825bebe7d4b56899e2f7e1,0x750cf88d9e0c2bcedeec31d5faad6ed6e3f1abc6,0x8e5e9df4f0ea39ae5270e79bbabfcc34203a3470,0x944824290cc12f31ae18ef51216a223ba4063092,0x641b0453487c9d14c5df96d45a481ef1dc84e31f,0x56a38e7216304108e841579041249feb236c887b,0xaa6cccdce193698d33deb9ffd4be74eaa74c4898,0x23471e7250bcd7ee21df3f39ed6151931d1e076b,0x58d75a1c4477914f9a98a8708feaed1dbe40b8a3,0x806041b6473da60abbe1b256d9a2749a151be6c6,0x8fe815417913a93ea99049fc0718ee1647a2a07c,0x455234ab787665a219125235fb01b22b512dfcaa,0x416bd43bc76d496ff49923c20ecaf86b52ab078d,0xf4435cc8b478d54313f04c956882be3d9acf9f6f,0x6ef3864876424ade834a7c1be8c0cf3d71208b84,0x4e74d4db6c0726ccded4656d0bce448876bb4c7a,0x1f4446faaaed23090f324f051c3f8c5ce5ad1c36,0xd652c5425aea2afd5fb142e120fecf79e18fafc3,0x1bc71130a0e39942a7658878169764bbd8a45993,0xe1abd004250ac8d1f199421d647e01d094faa180,0x38815a4455921667d673b4cb3d48f0383ee93400,0x1d653f09f216682ede4549455d6cf45f93c730cf,0xbc45647ea894030a4e9801ec03479739fa2485f0,0xb59c8912c83157a955f9d715e556257f432c35d7,0x768be13e1680b5ebe0024c42c896e3db59ec0149,0x9d36f8f62347538440a212e9162f534f797542df,0x9a26f5433671751c3276a065f57e5a02d2817973,0x96419929d7949d6a801a6909c145c8eef6a40431,0x04d5ddf5f3a8939889f11e97f8c4bb48317f1938,0x38d513ec43dda20f323f26c7bef74c5cf80b6477,0x76734b57dfe834f102fb61e1ebf844adf8dd931e,0xc1e02884af4a283ca25ab63c45360d220d69da52,0x3c281a39944a2319aa653d81cfd93ca10983d234,0xe0023e73aab4fe9a22f059a9d27e857e027ee3dc,0xba0dda8762c24da9487f5fa026a9b64b695a07ea,0xefb97aaf77993922ac4be4da8fbc9a2425322677,0x576bca23dcb6d94ff8e537d88b0d3e1bead444a2,0xdb6e0e5094a25a052ab6845a9f1e486b9a9b3dde,0x10c1b6f768e13c624a4a23337f1a5ba5c9be0e4b,0x3816dd4bd44c8830c2fa020a5605bac72fa3de7a,0x3dd79d6bd927615787cc95f2c7a77c9ac1af26f4,0xc7edf7b7b3667a06992508e7b156eff794a9e1c8,0xbb22ff867f8ca3d5f2251b4084f6ec86d4666e14,0x7ba6f01772924a82d9626c126347a28299e98c98,0x2c8d2fc58b80acb3b307c165af8f3ee296e6a271,0x526728dbc96689597f85ae4cd716d4f7fccbae9d,0x36be1d329444aef5d28df3662ec5b4f965cd93e9,0xc43f3ae305a92043bd9b62ebd2fe14f7547ee485,0xcacf1ca03983ce6c7e235fb20c70acc70ed13509,0xe2dca969624795985f2f083bcd0b674337ba130a,0x6d3b8c76c5396642960243febf736c6be8b60562,0xebff2db643cf955247339c8c6bcd8406308ca437,0x7002458b1df59eccb57387bc79ffc7c29e22e6f7,0xe2c86869216ac578bd62a4b8313770d9ee359a05,0xb0ffa8000886e57f86dd5264b9582b2ad87b2b91,0x02f92800f57bcd74066f5709f1daa1a4302df875,0x4f604735c1cf31399c6e711d5962b2b3e0225ad3,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,0x3ee5e23eee121094f1cfc0ccc79d6c809ebd22e5,0x57f5fbd3de65dfc0bd3630f732969e5fb97e6d37,0x6985884c4392d348587b19cb9eaaf157f13271cd,0xcde172dc5ffc46d228838446c57c1227e0b82049,0x1db0fc8933f545648b54a9ee4326209a9a259643,0x5e40f26e89213660514c51fb61b2d357dbf63c85,0xc227717ef4ae4d982e14789eb33ba942243c3fee,0x4154550f4db74dc38d1fe98e1f3f28ed6dad627d,0xe31ee12bdfdd0573d634124611e85338e2cbf0cf,0x01facc69ec7360640aa5898e852326752801674a,0x2f3b1a07e3efb1fcc64bd09b86bd0fa885d93552,0xd722e55c1d9d9fa0021a5215cbb904b92b3dc5d4,0xfde4c96c8593536e31f229ea8f37b2ada2699bb2,0xb1a03eda10342529bbf8eb700a06c60441fef25d,0x0645bc5cdff2376089323ac20df4119e48e4bcc4,0xeff2a458e464b07088bdb441c21a42ab4b61e07e,0x9eaf8c1e34f05a589eda6bafdf391cf6ad3cb239,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,0x8c9037d1ef5c6d1f6816278c7aaf5491d24cd527,0xed2d13a70acbd61074fc56bd0d0845e35f793e5e,0x6059d0ed9368c36941514d2864fd114a84853d5a,0x9beec80e62aa257ced8b0edd8692f79ee8783777,0x084382d1cc4f4dfd1769b1cc1ac2a9b1f8365e90
1693270800,1647.3,0.9995,7.3836,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693274400,1651.8,0.96909,7.4856,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693278000,1644.6,0.96594,7.4529,0.99675,25899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693281600,1642.3,0.97042,7.4426,0.99834,25864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693285200,1648.7,0.97042,7.9234,0.99834,25979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693288800,1641.3,0.9705,7.2462,0.99834,25861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693292400,1650.7,0.99812,7.9096,0.99898,26944.0,0.18344,0.021868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693296000,1644.7,0.99926,8.12,0.99897,26750.0,0.019547,0.021918,0.005145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693299600,1640.7,0.99929,8.1401,0.99899,26696.0,0.025896,0.021919,0.0051729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693303200,1638.0,0.99849,8.1268,0.999,26684.0,0.025854,0.021919,0.0055485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693306800,1636.5,0.99849,8.1191,0.999,26671.0,0.02583,0.021919,0.0055433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693310400,1634.7,0.9985,8.0582,0.999,26289.0,0.025802,0.021919,0.0055412,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693314000,1634.6,0.9985,8.4035,0.999,26748.0,0.025801,0.021919,0.0048459,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693317600,1644.0,0.9985,8.4526,0.999,26902.0,0.025949,0.021919,0.0048383,0.41343,0.96903,1.0704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693321200,1721.1,0.9985,8.8575,1.0,27996.0,0.027165,0.021919,0.0053459,0.41385,0.97,1.0714,1.0218,1.0224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693324800,1711.2,0.9985,8.8066,1.0,27807.0,0.027009,0.021919,0.0055853,0.41385,0.97,1.0714,1.0218,1.0224,1.0224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693328400,1718.7,0.9985,8.6703,1.0,27889.0,0.027128,0.021919,0.0056154,0.41385,0.97,1.0714,0.99821,0.99871,0.99871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693332000,1735.5,0.99845,8.7308,1.0,28162.0,0.027393,0.021919,0.005867,0.41385,0.97,1.0714,0.99821,0.99871,0.99871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693335600,1733.0,0.99841,8.3957,1.0,28121.0,0.028573,0.021919,0.0057214,0.41385,0.97341,1.1981,0.99821,0.99871,0.99871,0.0046136,0.099928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693339200,1729.2,0.99841,8.3916,1.0,28051.0,0.02851,0.021919,0.0055957,0.41385,0.97341,0.94541,0.99821,0.99871,0.99871,0.0046181,0.10171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,